Div,Date,Time,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,B365H,B365D,B365A,match_id
E0,1993-12-11,,1993/94,Southampton,QPR,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00213
E0,1993-12-11,,1993/94,West Ham,Coventry,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00214
E0,1993-12-12,,1993/94,Arsenal,Sheffield Weds,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00215
E0,1993-12-13,,1993/94,Norwich,Leeds,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00216
E0,1993-12-18,,1993/94,Blackburn,Man City,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00217
E0,1993-12-18,,1993/94,Coventry,Oldham,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00218
E0,1993-12-18,,1993/94,Everton,Newcastle,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00219
E0,1993-12-18,,1993/94,Ipswich,Norwich,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00220
E0,1993-12-18,,1993/94,Leeds,Arsenal,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00221
E0,1993-12-18,,1993/94,Sheffield Weds,West Ham,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00222
E0,1993-12-18,,1993/94,Swindon,Southampton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00223
E0,1993-12-18,,1993/94,Tottenham,Liverpool,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00224
E0,1993-12-18,,1993/94,Wimbledon,Sheffield United,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00225
E0,1993-12-19,,1993/94,Man United,Aston Villa,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00226
E0,1993-12-22,,1993/94,Newcastle,Leeds,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00227
E0,1993-12-26,,1993/94,Man United,Blackburn,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00228
E0,1993-12-26,,1993/94,Sheffield United,Liverpool,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00229
E0,1993-12-26,,1993/94,Wimbledon,Coventry,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00230
E0,1993-12-27,,1993/94,Everton,Sheffield Weds,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00231
E0,1993-12-27,,1993/94,Ipswich,West Ham,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00232
E0,1993-12-27,,1993/94,QPR,Oldham,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00233
E0,1993-12-27,,1993/94,Southampton,Chelsea,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00234
E0,1993-12-27,,1993/94,Swindon,Arsenal,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00235
E0,1993-12-27,,1993/94,Tottenham,Norwich,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00236
E0,1993-12-28,,1993/94,Chelsea,Newcastle,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00237
E0,1993-12-28,,1993/94,Liverpool,Wimbledon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00238
E0,1993-12-28,,1993/94,Man City,Southampton,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00239
E0,1993-12-28,,1993/94,West Ham,Tottenham,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00240
E0,1993-12-29,,1993/94,Arsenal,Sheffield United,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00241
E0,1993-12-29,,1993/94,Blackburn,Everton,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00242
E0,1993-12-29,,1993/94,Leeds,QPR,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00243
E0,1993-12-29,,1993/94,Norwich,Aston Villa,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00244
E0,1993-12-29,,1993/94,Oldham,Man United,2.0,5.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00245
E0,1993-12-29,,1993/94,Sheffield Weds,Swindon,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00246
E0,1994-01-01,,1993/94,Aston Villa,Blackburn,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00247
E0,1994-01-01,,1993/94,Everton,West Ham,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00248
E0,1994-01-01,,1993/94,Ipswich,Liverpool,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00249
E0,1994-01-01,,1993/94,Man United,Leeds,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00250
E0,1994-01-01,,1993/94,Newcastle,Man City,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00251
E0,1994-01-01,,1993/94,QPR,Sheffield Weds,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00252
E0,1994-01-01,,1993/94,Sheffield United,Oldham,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00253
E0,1994-01-01,,1993/94,Southampton,Norwich,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00254
E0,1994-01-01,,1993/94,Swindon,Chelsea,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00255
E0,1994-01-01,,1993/94,Tottenham,Coventry,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00256
E0,1994-01-01,,1993/94,Wimbledon,Arsenal,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00257
E0,1994-01-03,,1993/94,Arsenal,QPR,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00258
E0,1994-01-03,,1993/94,Chelsea,Everton,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00259
E0,1994-01-03,,1993/94,Coventry,Swindon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00260
E0,1994-01-03,,1993/94,Sheffield Weds,Tottenham,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00261
E0,1994-01-03,,1993/94,West Ham,Sheffield United,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00262
E0,1994-01-04,,1993/94,Liverpool,Man United,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00263
E0,1994-01-04,,1993/94,Norwich,Newcastle,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00264
E0,1994-01-15,,1993/94,Aston Villa,West Ham,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00265
E0,1994-01-15,,1993/94,Everton,Swindon,6.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00266
E0,1994-01-15,,1993/94,Leeds,Ipswich,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00267
E0,1994-01-15,,1993/94,Man City,Arsenal,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00268
E0,1994-01-15,,1993/94,Norwich,Chelsea,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00269
E0,1994-01-15,,1993/94,Oldham,Liverpool,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00270
E0,1994-01-15,,1993/94,Sheffield United,Blackburn,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00271
E0,1994-01-15,,1993/94,Southampton,Coventry,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00272
E0,1994-01-15,,1993/94,Tottenham,Man United,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00273
E0,1994-01-15,,1993/94,Wimbledon,Sheffield Weds,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00274
E0,1994-01-16,,1993/94,QPR,Newcastle,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00275
E0,1994-01-22,,1993/94,Arsenal,Oldham,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00276
E0,1994-01-22,,1993/94,Chelsea,Aston Villa,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00277
E0,1994-01-22,,1993/94,Coventry,QPR,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00278
E0,1994-01-22,,1993/94,Ipswich,Wimbledon,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00279
E0,1994-01-22,,1993/94,Liverpool,Man City,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00280
E0,1994-01-22,,1993/94,Man United,Everton,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00281
E0,1994-01-22,,1993/94,Newcastle,Southampton,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00282
E0,1994-01-22,,1993/94,Sheffield Weds,Sheffield United,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00283
E0,1994-01-22,,1993/94,Swindon,Tottenham,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00284
E0,1994-01-23,,1993/94,Blackburn,Leeds,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00285
E0,1994-01-24,,1993/94,West Ham,Norwich,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00286
E0,1994-02-02,,1993/94,Coventry,Ipswich,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00287
E0,1994-02-05,,1993/94,Blackburn,Wimbledon,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00288
E0,1994-02-05,,1993/94,Everton,Chelsea,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00289
E0,1994-02-05,,1993/94,Man City,Ipswich,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00290
E0,1994-02-05,,1993/94,Norwich,Liverpool,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00291
E0,1994-02-05,,1993/94,Oldham,Southampton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00292
E0,1994-02-05,,1993/94,QPR,Man United,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00293
E0,1994-02-05,,1993/94,Swindon,Coventry,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00294
E0,1994-02-05,,1993/94,Tottenham,Sheffield Weds,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00295
E0,1994-02-06,,1993/94,Aston Villa,Leeds,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00296
E0,1994-02-12,,1993/94,Aston Villa,Swindon,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00297
E0,1994-02-12,,1993/94,Everton,Ipswich,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00298
E0,1994-02-12,,1993/94,Man City,West Ham,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00299
E0,1994-02-12,,1993/94,Oldham,Chelsea,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00300
E0,1994-02-12,,1993/94,Sheffield United,Coventry,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00301
E0,1994-02-12,,1993/94,Tottenham,Blackburn,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00302
E0,1994-02-12,,1993/94,Wimbledon,Newcastle,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00303
E0,1994-02-13,,1993/94,Norwich,Arsenal,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00304
E0,1994-02-14,,1993/94,Southampton,Liverpool,4.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00305
E0,1994-02-19,,1993/94,Blackburn,Newcastle,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00306
E0,1994-02-19,,1993/94,Coventry,Man City,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00307
E0,1994-02-19,,1993/94,Everton,Arsenal,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00308
E0,1994-02-19,,1993/94,Leeds,Liverpool,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00309
E0,1994-02-19,,1993/94,Swindon,Norwich,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00310
E0,1994-02-22,,1993/94,Aston Villa,Man City,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00311
E0,1994-02-22,,1993/94,Norwich,Blackburn,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00312
E0,1994-02-23,,1993/94,Newcastle,Coventry,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00313
E0,1994-02-26,,1993/94,Arsenal,Blackburn,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00314
E0,1994-02-26,,1993/94,Ipswich,Sheffield United,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00315
E0,1994-02-26,,1993/94,Liverpool,Coventry,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00316
E0,1994-02-26,,1993/94,Man City,Swindon,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00317
E0,1994-02-26,,1993/94,Norwich,Sheffield Weds,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00318
E0,1994-02-26,,1993/94,Southampton,Wimbledon,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00319
E0,1994-02-26,,1993/94,West Ham,Man United,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00320
E0,1994-02-27,,1993/94,Chelsea,Tottenham,4.0,3.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00321
E0,1994-02-28,,1993/94,Oldham,Leeds,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00322
E0,1994-03-02,,1993/94,Tottenham,Aston Villa,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00323
E0,1994-03-05,,1993/94,Blackburn,Liverpool,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00324
E0,1994-03-05,,1993/94,Everton,Oldham,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00325
E0,1994-03-05,,1993/94,Ipswich,Arsenal,1.0,5.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00326
E0,1994-03-05,,1993/94,Leeds,Southampton,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00327
E0,1994-03-05,,1993/94,Man United,Chelsea,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00328
E0,1994-03-05,,1993/94,QPR,Man City,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00329
E0,1994-03-05,,1993/94,Sheffield Weds,Newcastle,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00330
E0,1994-03-05,,1993/94,Swindon,West Ham,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00331
E0,1994-03-05,,1993/94,Tottenham,Sheffield United,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00332
E0,1994-03-05,,1993/94,Wimbledon,Norwich,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00333
E0,1994-03-06,,1993/94,Coventry,Aston Villa,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00334
E0,1994-03-12,,1993/94,Aston Villa,Ipswich,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00335
E0,1994-03-12,,1993/94,Man City,Wimbledon,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00336
E0,1994-03-12,,1993/94,Newcastle,Swindon,7.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00337
E0,1994-03-12,,1993/94,Norwich,QPR,3.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00338
E0,1994-03-12,,1993/94,Southampton,Sheffield Weds,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00339
E0,1994-03-13,,1993/94,Liverpool,Everton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00340
E0,1994-03-13,,1993/94,Sheffield United,Leeds,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00341
E0,1994-03-16,,1993/94,Chelsea,Wimbledon,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00342
E0,1994-03-16,,1993/94,Leeds,Aston Villa,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00343
E0,1994-03-16,,1993/94,Man United,Sheffield Weds,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00344
E0,1994-03-16,,1993/94,Sheffield United,QPR,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00345
E0,1994-03-19,,1993/94,Aston Villa,Oldham,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00346
E0,1994-03-19,,1993/94,Leeds,Coventry,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00347
E0,1994-03-19,,1993/94,Liverpool,Chelsea,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00348
E0,1994-03-19,,1993/94,Man City,Sheffield United,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00349
E0,1994-03-19,,1993/94,QPR,Wimbledon,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00350
E0,1994-03-19,,1993/94,Southampton,Arsenal,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00351
E0,1994-03-19,,1993/94,Swindon,Man United,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00352
E0,1994-03-19,,1993/94,Tottenham,Ipswich,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00353
E0,1994-03-19,,1993/94,West Ham,Newcastle,2.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00354
E0,1994-03-20,,1993/94,Sheffield Weds,Blackburn,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00355
E0,1994-03-21,,1993/94,Norwich,Everton,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00356
E0,1994-03-22,,1993/94,Arsenal,Man United,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00357
E0,1994-03-22,,1993/94,Newcastle,Ipswich,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00358
E0,1994-03-26,,1993/94,Arsenal,Liverpool,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00359
E0,1994-03-26,,1993/94,Blackburn,Swindon,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00360
E0,1994-03-26,,1993/94,Chelsea,West Ham,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00361
E0,1994-03-26,,1993/94,Coventry,Norwich,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00362
E0,1994-03-26,,1993/94,Everton,Tottenham,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00363
E0,1994-03-26,,1993/94,Ipswich,QPR,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00364
E0,1994-03-26,,1993/94,Oldham,Man City,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00365
E0,1994-03-26,,1993/94,Sheffield United,Southampton,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00366
E0,1994-03-27,,1993/94,Wimbledon,Leeds,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00367
E0,1994-03-28,,1993/94,Sheffield United,West Ham,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00368
E0,1994-03-29,,1993/94,Ipswich,Man City,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00369
E0,1994-03-29,,1993/94,Newcastle,Norwich,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00370
E0,1994-03-29,,1993/94,Wimbledon,Blackburn,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00371
E0,1994-03-30,,1993/94,Aston Villa,Everton,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00372
E0,1994-03-30,,1993/94,Man United,Liverpool,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00373
E0,1994-03-30,,1993/94,Sheffield Weds,Chelsea,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00374
E0,1994-03-30,,1993/94,Southampton,Oldham,1.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00375
E0,1994-04-01,,1993/94,Leeds,Newcastle,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00376
E0,1994-04-02,,1993/94,Arsenal,Swindon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00377
E0,1994-04-02,,1993/94,Blackburn,Man United,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00378
E0,1994-04-02,,1993/94,Chelsea,Southampton,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00379
E0,1994-04-02,,1993/94,Coventry,Wimbledon,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00380
E0,1994-04-02,,1993/94,Liverpool,Sheffield United,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00381
E0,1994-04-02,,1993/94,Man City,Aston Villa,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00382
E0,1994-04-02,,1993/94,Norwich,Tottenham,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00383
E0,1994-04-02,,1993/94,Oldham,QPR,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00384
E0,1994-04-02,,1993/94,Sheffield Weds,Everton,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00385
E0,1994-04-02,,1993/94,West Ham,Ipswich,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00386
E0,1994-04-04,,1993/94,Aston Villa,Norwich,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00387
E0,1994-04-04,,1993/94,Everton,Blackburn,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00388
E0,1994-04-04,,1993/94,Ipswich,Coventry,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00389
E0,1994-04-04,,1993/94,Man United,Oldham,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00390
E0,1994-04-04,,1993/94,Newcastle,Chelsea,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00391
E0,1994-04-04,,1993/94,QPR,Leeds,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00392
E0,1994-04-04,,1993/94,Sheffield United,Arsenal,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00393
E0,1994-04-04,,1993/94,Southampton,Man City,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00394
E0,1994-04-04,,1993/94,Swindon,Sheffield Weds,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00395
E0,1994-04-04,,1993/94,Tottenham,West Ham,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00396
E0,1994-04-04,,1993/94,Wimbledon,Liverpool,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00397
E0,1994-04-09,,1993/94,Coventry,Tottenham,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00398
E0,1994-04-09,,1993/94,Liverpool,Ipswich,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00399
E0,1994-04-09,,1993/94,Man City,Newcastle,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00400
E0,1994-04-09,,1993/94,Norwich,Southampton,4.0,5.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00401
E0,1994-04-09,,1993/94,Sheffield Weds,QPR,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00402
E0,1994-04-09,,1993/94,West Ham,Everton,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00403
E0,1994-04-11,,1993/94,Blackburn,Aston Villa,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00404
E0,1994-04-13,,1993/94,QPR,Chelsea,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00405
E0,1994-04-16,,1993/94,Arsenal,Chelsea,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00406
E0,1994-04-16,,1993/94,Coventry,Sheffield Weds,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00407
E0,1994-04-16,,1993/94,Ipswich,Swindon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00408
E0,1994-04-16,,1993/94,Liverpool,Newcastle,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00409
E0,1994-04-16,,1993/94,Man City,Norwich,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00410
E0,1994-04-16,,1993/94,Oldham,West Ham,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00411
E0,1994-04-16,,1993/94,QPR,Everton,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00412
E0,1994-04-16,,1993/94,Sheffield United,Aston Villa,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00413
E0,1994-04-16,,1993/94,Southampton,Blackburn,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00414
E0,1994-04-16,,1993/94,Wimbledon,Man United,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00415
E0,1994-04-17,,1993/94,Leeds,Tottenham,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00416
E0,1994-04-19,,1993/94,Arsenal,Wimbledon,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00417
E0,1994-04-23,,1993/94,Aston Villa,Arsenal,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00418
E0,1994-04-23,,1993/94,Chelsea,Leeds,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00419
E0,1994-04-23,,1993/94,Everton,Coventry,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,,EPL-00420
E0,1994-04-23,,1993/94,Man United,Man City,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00421
E0,1994-04-23,,1993/94,Newcastle,Oldham,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00422
E0,1994-04-23,,1993/94,Norwich,Sheffield United,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,,EPL-00423
E0,1994-04-23,,1993/94,Sheffield Weds,Ipswich,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,,EPL-00424
